Subject,CourseName,URL
Art & Design Courses,Create High-Fidelity Designs and Prototypes in Figma,https://www.classcentral.com/course/high-fidelity-designs-prototype-35134
Art & Design Courses,What Is Contemporary Art?,https://www.classcentral.com/course/contemporary-art-17106
Art & Design Courses,Exploring Beethoven’s Piano Sonatas,https://www.classcentral.com/course/beethovensonatas-730
Art & Design Courses,Design Thinking Capstone,https://www.classcentral.com/course/edx-design-thinking-capstone-10304
Art & Design Courses,"New to Figma? Get started with ""Figma for beginners"" tutorials",https://www.classcentral.com/course/youtube-new-to-figma-get-started-with-figma-for-beginners-tutorials-51790/classroom
Art & Design Courses,Comics: Art in Relationship,https://www.classcentral.com/course/kadenze-comics-art-in-relationship-3775
Art & Design Courses,Introduction to Graphic Design,https://www.classcentral.com/course/kadenze-introduction-to-graphic-design-5892
Art & Design Courses,"Start the UX Design Process: Empathize, Define, and Ideate",https://www.classcentral.com/course/start-ux-design-process-35137
Art & Design Courses,Sustainable Fashion,https://www.classcentral.com/course/sustainable-fashion-17311
Art & Design Courses,Art & Ideas: Teaching with Themes,https://www.classcentral.com/course/ideas-6996
Art & Design Courses,Mastering Final Cut Pro,https://www.classcentral.com/course/mastering-final-cut-pro-15174
Art & Design Courses,Theatre and Globalization,https://www.classcentral.com/course/globaltheatre-2918
Art & Design Courses,Reimagining Blackness and Architecture,https://www.classcentral.com/course/blackness-architecture-33481
Art & Design Courses,Exploring Beethoven's Piano Sonatas Part 6,https://www.classcentral.com/course/exploring-beethoven-piano-sonatas-6-17980
Art & Design Courses,Artificial Creativity,https://www.classcentral.com/course/artificial-creativity-45177
Art & Design Courses,Creative Artifacts,https://www.classcentral.com/course/creative-artifacts-45856
Art & Design Courses,World Music: Balinese Rhythms,https://www.classcentral.com/course/edx-world-music-balinese-rhythms-20169
Art & Design Courses,Typography & Design,https://www.classcentral.com/course/youtube-typography-design-48354/classroom
Art & Design Courses,Human-Centered Design: an Introduction,https://www.classcentral.com/course/human-computer-interaction-4287
Art & Design Courses,Mobile Application Experiences Part 2: Mobile App Design,https://www.classcentral.com/course/edx-mobile-application-experiences-part-2-mobile-app-design-5724
Art & Design Courses,World Music: Global Rhythms,https://www.classcentral.com/course/world-music-global-rhythms-48386
