,listingTitle,autocompleteListingTitle,isSold,coordinates,longitude,latitude,listingPrice,listingPriceText,listingTypeID,isSpecial,listingPictures,regionName1,region2ID,regionName2,region3ID,regionName3,listingMetatagTitle,listingMetatagDescription,Ano de construção,Elevador,Estacionamento,Piso,Quartos,WCs,Área Bruta Privativa m2,Área Bruta m2,Área Total do Lote m2,Área Útil m2
0,125541024-29,125541024-29,False,"{'latitude': 37.4778900146484, 'longitude': -8.55012798309326}",-8.55012798309326,37.4778900146484,79000.0,79 000 €,11,False,"['listings/12554/6390151/fc45ac0e-f20b-4bb7-abaf-5f6ec111fe84.jpg', 'listings/12554/6390151/9387e513-2332-47b0-9aef-9e05062bf1f1.jpg', 'listings/12554/6390151/d4a46674-fb55-4830-a39c-9d088143f252.jpg', 'listings/12554/6390151/7ffe3339-3ce0-4f80-b680-5359ae323c9c.jpg', 'listings/12554/6390151/2fa4cd00-e0a4-4fe8-8769-a23de4ce4cc8.jpg', 'listings/12554/6390151/26135252-8f80-4aa3-b655-fd473c863869.jpg', 'listings/12554/6390151/e7fee114-7ef0-4236-83ba-3ae75b030657.jpg', 'listings/12554/6390151/c7bd3c95-0e6c-4a4b-bc50-18a820f40406.jpg', 'listings/12554/6390151/d44c10e8-3bf2-43dd-9e78-6e5abb2f975a.jpg', 'listings/12554/6390151/fdaa3193-644c-4305-a057-15accf568908.jpg', 'listings/12554/6390151/0e40526d-a2c6-477b-9a1d-a11c44c38a19.jpg', 'listings/12554/6390151/b90bbc9b-0ac5-4ff2-b8e6-55deadec5240.jpg', 'listings/12554/6390151/26e6f4e8-e18e-4620-a627-6daa8e0b37cf.jpg', 'listings/12554/6390151/02ef4e2d-d10c-49e7-a6af-5122772db11f.jpg', 'listings/12554/6390151/b630bdab-8410-440e-97b5-2c45718ae9f5.jpg', 'listings/12554/6390151/50e1f3a2-5612-439f-abba-4d11c47e1c0f.jpg', 'listings/12554/6390151/c012d279-f3e2-40a0-9cb2-7576f17a59ea.jpg', 'listings/12554/6390151/72e2f7c0-1611-4d63-8dda-edc3c2d0c5a3.jpg', 'listings/12554/6390151/253fe787-aaa7-4b7f-bdbf-ec1ddf30b376.jpg', 'listings/12554/6390151/ee34b088-dba3-4458-a330-a946aac4149c.jpg', 'listings/12554/6390151/34c3b941-92e2-4275-a777-0c7eb7d9c5db.jpg']",Beja,400,Odemira,139280,Sabóia,"Moradia T2 à venda em Sabóia, Odemira | RE/MAX","Moradia T2 totalmente renovada a estrear.
Com dois quartos, dois WC um completo e outro social, cozinha bastante ampla com zona de refei&ccedil;&otild",1981,Não,Não,--,2,2,52,52,108,50
1,122741062-42,122741062-42,False,"{'latitude': 37.727596282959, 'longitude': -8.78463077545166}",-8.78463077545166,37.727596282959,335000.0,335 000 €,11,False,"['listings/12274/6389710/261b9d67-e5ad-40c0-be87-3a7b8adb3de7.jpg', 'listings/12274/6389710/c3511def-4a9e-4826-bea2-4737ead17bab.jpg', 'listings/12274/6389710/8583a889-b94d-41c8-ab59-4b0fddc29a96.jpg', 'listings/12274/6389710/33645759-ce4a-4f6b-8b7b-2a4fa8aa8319.jpg', 'listings/12274/6389710/587fc609-ddd4-4f8b-b69c-29eaf72f81eb.jpg', 'listings/12274/6389710/f764aa6e-3ffb-424e-be3f-8a44f0b69b09.jpg', 'listings/12274/6389710/58d95c64-1296-44e2-bf73-d881563ec27f.jpg', 'listings/12274/6389710/0d4aec24-ab7c-44ec-a241-fb23f3852d3e.jpg', 'listings/12274/6389710/d9459731-3928-492d-90fc-5ee224ce85bb.jpg', 'listings/12274/6389710/d6d7d9fd-cbb3-4a08-aed7-eaf1430ae7e9.jpg', 'listings/12274/6389710/7949dca2-d36f-497c-84d0-09c30f80e322.jpg', 'listings/12274/6389710/ff2e2e42-99f2-4fbf-9d59-a4f0b9615d85.jpg', 'listings/12274/6389710/8c99c8cd-28f8-4e44-8e7c-dcd277dc6af1.jpg', 'listings/12274/6389710/cd3caecf-1396-45dd-b57f-376f9698713d.jpg', 'listings/12274/6389710/54a54028-a915-4f50-8443-550b42a87b77.jpg', 'listings/12274/6389710/68c00570-bb92-4960-b589-38b0a899b137.jpg', 'listings/12274/6389710/7ce96208-81ce-4577-a97d-136008981105.jpg', 'listings/12274/6389710/0ad6102a-d565-4a3b-a41d-11695e7335ba.jpg', 'listings/12274/6389710/cd6ac3e8-9fb2-47c8-befd-aa261faf47fa.jpg', 'listings/12274/6389710/88fddf0f-103d-48dc-a545-4a360c80262e.jpg', 'listings/12274/6389710/e35036a6-5911-43b5-936d-fb836baaacd2.jpg', 'listings/12274/6389710/bf616de5-0d57-4853-9094-bb8d107c0167.jpg', 'listings/12274/6389710/17621d10-7c79-44c0-b71d-ba4fc26e5bd3.jpg', 'listings/12274/6389710/cb08023d-eb9a-478d-a2cf-b9dd0d03d274.jpg', 'listings/12274/6389710/ab91160a-5f2b-4115-bda3-e6d511162267.jpg', 'listings/12274/6389710/e3fa490f-22af-404c-acce-52ff7f77d6cc.jpg', 'listings/12274/6389710/3c4c128a-ff31-4224-8760-af0aa4be6066.jpg', 'listings/12274/6389710/e68490ab-0e7d-413c-b7e5-10c96f160b0b.jpg', 'listings/12274/6389710/f911d5df-923c-471e-ac1a-bd24448780dc.jpg', 'listings/12274/6389710/4e2ef8a7-4bcd-47d7-90fb-aea8013e59b4.jpg', 'listings/12274/6389710/819f71a0-152f-4281-9f22-ca87afc85b2f.jpg', 'listings/12274/6389710/80b7f60a-f31e-4ed5-a368-998411c57e3e.jpg', 'listings/12274/6389710/3b18cf71-45f5-4d93-9995-a3c58f50065b.jpg', 'listings/12274/6389710/b4217b69-7332-4b7c-bc5d-7bc9910ba47c.jpg', 'listings/12274/6389710/41219452-57c7-426b-a0da-60f07c85a0e1.jpg', 'listings/12274/6389710/e9da191d-c52e-47f1-a872-e3a23577aeb0.jpg', 'listings/12274/6389710/6d55b44e-4d77-4340-b121-d5cf3aaa4c26.jpg', 'listings/12274/6389710/6832b964-c89d-415b-beed-8e3959df371b.jpg']",Beja,400,Odemira,139286,Vila Nova de Milfontes,"Moradia T2 à venda em Vila Nova de Milfontes, Odemira | RE/MAX","MORADIA T2, SITUADA NO CENTRO DE VILA NOVA DE MILFONTES

MORADIA DE R&Eacute;S DO CH&Atilde;O, COMPOSTA POR 2 QUARTOS, SALA DE ESTAR, COZINHA E CASA D",1979,Não,Não,--,2,1,85,--,275,275
2,122741062-41,122741062-41,False,"{'latitude': 37.7317352294922, 'longitude': -8.7830114364624}",-8.7830114364624,37.7317352294922,200000.0,200 000 €,1,False,"['listings/12274/6388842/950754bb-7594-4a9b-acd6-968cb2e484f6.jpg', 'listings/12274/6388842/cabdb0ec-0185-4304-bc98-e14eb97a28f4.jpg', 'listings/12274/6388842/d3afb925-ce6c-465b-aeed-5a83f5e23544.jpg', 'listings/12274/6388842/2d35c2ed-f225-41d3-9d19-061c07e30c9c.jpg', 'listings/12274/6388842/45f26948-fa17-4fab-ae71-25bc0ff2119d.jpg', 'listings/12274/6388842/7a32caa4-bce3-4eca-9ecf-8c502de98383.jpg', 'listings/12274/6388842/56d81cba-6ecd-44d6-ad46-c894c6b5b72b.jpg', 'listings/12274/6388842/f8580a82-b61e-4f3e-bdff-c5216666a18e.jpg', 'listings/12274/6388842/975c2674-b355-4a16-83b2-d36236fce0e3.jpg', 'listings/12274/6388842/11769f57-c8a0-48b2-9ec8-8cb221054fa3.jpg', 'listings/12274/6388842/2e8be66a-b00a-423e-b6f3-716075311e69.jpg', 'listings/12274/6388842/3644e103-5c17-44ef-95b5-2290b0452e27.jpg', 'listings/12274/6388842/5b820ad8-8bc4-490f-a8a3-e7415fd01543.jpg', 'listings/12274/6388842/ef1e12da-7f96-4217-9dbe-35db66b3e213.jpg', 'listings/12274/6388842/51008843-ea32-42cd-b62b-f05003015a01.jpg', 'listings/12274/6388842/48176f7c-5e42-4db0-b158-5c1a825d0e3a.jpg', 'listings/12274/6388842/041d260d-4de8-4c8f-926e-f1cbf4e46374.jpg', 'listings/12274/6388842/3e4c8554-bdb1-4214-bafe-eea98e6b0833.jpg', 'listings/12274/6388842/5dc2e57a-443b-4c3e-bf11-84a6ee2f96fc.jpg', 'listings/12274/6388842/585e8017-53c5-49d8-8b55-f667133a187a.jpg', 'listings/12274/6388842/873a040c-5818-4788-b929-d1ccf1561850.jpg', 'listings/12274/6388842/9cdfdd26-808e-4b94-9936-4426a0028d62.jpg']",Beja,400,Odemira,139286,Vila Nova de Milfontes,"Apartamento T2 à venda em Vila Nova de Milfontes, Odemira | RE/MAX","EXCELENTE APARTAMENTO T2, SITUADO EM VILA NOVA DE MILFONTES

APARTAMENTO DE 102 m2, COM &Aacute;REAS BASTANTES GENEROSAS
EDIF&Iacute;CIO MODERMO DE 20",2008,Não,1 Lug.,1º Andar,2,1,102,--,--,102
3,125541024-28,125541024-28,False,"{'latitude': 37.4778900146484, 'longitude': -8.55012798309326}",-8.55012798309326,37.4778900146484,82000.0,82 000 €,21,False,"['listings/12554/6388742/99322fec-8940-4e27-8eb1-06f53bdf8a8c.jpg', 'listings/12554/6388742/e5af1301-2da7-4f6b-af8e-e839b4a77457.jpg', 'listings/12554/6388742/5ebf5f51-82dc-49d4-8a97-81d22bc4703b.jpg', 'listings/12554/6388742/921c020a-f2e7-4bac-bbf9-96a1de2c95b8.jpg', 'listings/12554/6388742/95cde667-44d7-4f59-86e9-0171e7f76d71.jpg', 'listings/12554/6388742/491d7ae4-e513-4b4c-a8e1-3c3fcf5add9d.jpg', 'listings/12554/6388742/c20de501-6458-4be3-aa0e-40ed3357785e.jpg', 'listings/12554/6388742/feb5d098-9a94-40e6-a91f-ba4b97e33bfa.jpg', 'listings/12554/6388742/09ee6bdf-c221-484d-ba71-a5185f7ad343.jpg', 'listings/12554/6388742/c2921ee0-db17-41d9-8661-cae52263df18.jpg', 'listings/12554/6388742/af3a725f-452e-4a05-b27a-4b32be107d7b.jpg', 'listings/12554/6388742/e1e3d947-48d6-4678-a249-87822abba1a2.jpg', 'listings/12554/6388742/a2b699e9-963d-43d4-94fb-f305308e0d70.jpg', 'listings/12554/6388742/6b5da52c-35fb-4be6-ad65-9a9492848886.jpg', 'listings/12554/6388742/9dbd91ce-a5db-4657-b086-6a5ed5aed555.jpg']",Beja,400,Odemira,139280,Sabóia,"Terreno  à venda em Sabóia, Odemira | RE/MAX",Terreno para constru&ccedil;&atilde;o em Sab&oacute;ia com cerca de 5750m&sup2; com possibilidade de constru&ccedil;&atilde;o de Moradia com mais ou m,0,Não,3+ Lug.,--,--,0,5 750,244,5 750,--
4,122741071-11,122741071-11,False,"{'latitude': 37.6509742736816, 'longitude': -8.40319633483887}",-8.40319633483887,37.6509742736816,900000.0,900 000 €,21,False,"['listings/12274/6385948/21b87adc-817a-4f49-bb3a-3264bb875aaf.jpg', 'listings/12274/6385948/c0d18267-f5c5-4eb6-ba21-f7f71124a0c1.jpg', 'listings/12274/6385948/5e6906a4-cfd6-4549-9327-618868871517.jpg', 'listings/12274/6385948/24b88b9d-e5ff-41e4-926c-21fee9f4e094.jpg', 'listings/12274/6385948/ae75008d-f335-45e8-b178-7b1bcaf5fa74.jpg', 'listings/12274/6385948/233bf953-7146-4fc6-b8c7-e58d4cf88d6c.jpg', 'listings/12274/6385948/152a9943-c08e-4da9-a348-a14cbb65123b.jpg', 'listings/12274/6385948/990e41ef-349d-4567-b376-d65162aa8c55.jpg', 'listings/12274/6385948/1367fe2f-2090-4b9d-b01a-4fa46fcf5f2b.jpg', 'listings/12274/6385948/64316dd4-0609-468c-b44d-794d0cc178ab.jpg', 'listings/12274/6385948/8b623ef1-9527-4d1d-bd99-2f5dea1fa393.jpg', 'listings/12274/6385948/f96723e5-a842-465e-9b34-80a302bdf210.jpg', 'listings/12274/6385948/27248319-c261-4465-a8df-906b65399ed5.jpg', 'listings/12274/6385948/e139ddff-e128-4c40-b952-c75449e72ab5.jpg', 'listings/12274/6385948/8e04bf6d-fe6d-4295-9192-d8060e98baa1.jpg', 'listings/12274/6385948/65d1a3ee-04bd-4028-b3ad-dfd9fb5bc3de.jpg', 'listings/12274/6385948/a2777d5b-777b-4ec9-bc9a-f0645619c44e.jpg', 'listings/12274/6385948/ad270145-2d57-4b1c-a6de-965d88d85e2b.jpg', 'listings/12274/6385948/5068a265-56ab-41ee-9f45-8b9962d6a2a6.jpg', 'listings/12274/6385948/f1a27108-bc1a-4b9b-a5f6-77d87df4763a.jpg', 'listings/12274/6385948/e4902475-24ea-4497-9a51-84c1ededdee7.jpg', 'listings/12274/6385948/008d4a2e-d96e-4ead-b39c-3cce62e38fb4.jpg', 'listings/12274/6385948/b5a8495a-a6eb-433c-b35d-342f58cab25f.jpg', 'listings/12274/6385948/1a739bb1-1dbb-48d7-a23b-2244c9947763.jpg', 'listings/12274/6385948/f7e4118f-eeb9-4457-9ccb-1a432ea3de59.jpg', 'listings/12274/6385948/4cd61e89-6ff8-44eb-9662-86b103c5932d.jpg', 'listings/12274/6385948/0b1a38e0-1726-4d18-be65-a141266c494f.jpg', 'listings/12274/6385948/3432658b-7e5d-4cbb-b3c2-f37dd6a456d9.jpg', 'listings/12274/6385948/29a33972-04bb-4f67-abd9-ea8140ac8361.jpg', 'listings/12274/6385948/7ebe3ea5-b706-4b60-a4c7-951a091c4a03.jpg', 'listings/12274/6385948/4f8d3e5f-f20c-4bf3-aa1a-92830a3b3004.jpg', 'listings/12274/6385948/bed99510-ec7d-4476-ad9a-280fc9ff1a7b.jpg', 'listings/12274/6385948/e7b755fa-7651-4b8d-aa48-9bf69d318bae.jpg', 'listings/12274/6385948/7505eeb8-d491-4d43-9b68-ac2b11185712.jpg', 'listings/12274/6385948/eccae171-22ac-42f4-8ac1-214e5dabc3da.jpg', 'listings/12274/6385948/cb4355de-7adb-45b2-ad88-78eab312b761.jpg', 'listings/12274/6385948/51d3f43b-04c8-45e4-900f-37f3653511e2.jpg', 'listings/12274/6385948/9590bba3-268c-493d-a9aa-c34ee8ff22cb.jpg']",Beja,400,Odemira,139283,São Martinho das Amoreiras,"Terreno  à venda em São Martinho das Amoreiras, Odemira | RE/MAX","
HERDADE COM 193 ha
RU&Iacute;NA COM 221 m2
MONTADO DE SOBRO EM PRODU&Ccedil;&Atilde;O&nbsp; E PROJECTO DE PLANTA&Ccedil;&Atilde;O EXECUTADO
TIRAGEM D",1937,Não,Não,--,--,0,221,221,221,221
5,122741037-265,122741037-265,False,"{'latitude': 37.5752449035645, 'longitude': -8.66510391235352}",-8.66510391235352,37.5752449035645,280000.0,280 000 €,13,False,"['listings/12274/6386081/be6c38ec-ec48-4bac-8794-0990ed75a94f.jpg', 'listings/12274/6386081/7eb0fe23-9541-44ce-9226-e687ab94c1c6.jpg', 'listings/12274/6386081/ef8beb07-fc8a-4b88-a1ce-2d9560c58f93.jpg', 'listings/12274/6386081/6e40b830-df68-4da3-b1c6-cd597dc2ced6.jpg', 'listings/12274/6386081/3ee8bfa1-5cf3-458b-96cd-4893671a1fb4.jpg', 'listings/12274/6386081/23e1e08a-719b-4e3d-a329-b3c31ce38083.jpg', 'listings/12274/6386081/db70b320-5e40-4433-8ea7-150754303ae3.jpg', 'listings/12274/6386081/6a821e5e-1006-4d2a-a800-7f15ed769a36.jpg', 'listings/12274/6386081/282c7826-5639-4f33-9c63-aad5d39c95f2.jpg', 'listings/12274/6386081/b8f1f65f-fa04-4fa9-bd53-59b969db7578.jpg', 'listings/12274/6386081/06fdbcf8-c780-4060-b64d-3928ed40a2bc.jpg', 'listings/12274/6386081/5e36382f-daa6-4312-bbe3-bc8d64033281.jpg', 'listings/12274/6386081/eecc26b5-355d-473f-9562-8e8106294667.jpg', 'listings/12274/6386081/5f13335a-38ae-47ce-89b4-9347696772c5.jpg', 'listings/12274/6386081/0dbb07c1-7285-4523-bf82-c24318194164.jpg', 'listings/12274/6386081/c2d51150-8472-41db-939a-4c8f4e3c21d5.jpg', 'listings/12274/6386081/5b85d822-87af-4fa6-a942-55354d320289.jpg', 'listings/12274/6386081/95aa01f6-ef2f-4f7e-a598-77c49950755d.jpg', 'listings/12274/6386081/5638f40b-28c1-41bf-92ab-4dab2b0aa7e5.jpg', 'listings/12274/6386081/bb9545e4-9f4f-4924-8673-018d4b85fd8e.jpg', 'listings/12274/6386081/9e95c511-8c63-4387-abe6-d80c04719032.jpg', 'listings/12274/6386081/4e5f2047-07bc-47df-8b1d-4291204ff7ed.jpg', 'listings/12274/6386081/a0e9531f-b036-49eb-bfc0-d008076f3db6.jpg', 'listings/12274/6386081/b5f3d31b-e535-42a2-875a-7131ef0d1f60.jpg', 'listings/12274/6386081/2529e4d5-cb4c-40d9-aeec-7854100df949.jpg', 'listings/12274/6386081/dfb5ac00-4e22-4ce8-8842-241abd084e6e.jpg', 'listings/12274/6386081/c8673bb6-b065-4c6c-900d-6ed285f25659.jpg', 'listings/12274/6386081/4ba227fc-0a58-42d3-bad9-e7cf14bc92c8.jpg', 'listings/12274/6386081/6ffc046c-005c-4260-8a5e-69368171bc64.jpg', 'listings/12274/6386081/33371e0e-7450-4e40-a787-4b6e75a785d2.jpg', 'listings/12274/6386081/7b76e798-c61b-4fe6-94c3-d309453b9b62.jpg', 'listings/12274/6386081/6696c4ca-9000-41d9-9c65-e6f38a216c6d.jpg', 'listings/12274/6386081/7bfc28b2-d6fc-40ed-8072-4ff83abbfa72.jpg', 'listings/12274/6386081/ce478262-1585-4baf-b3be-e959141a7bb5.jpg', 'listings/12274/6386081/8abeddb5-ad90-42e5-ae2e-1cc110359e0b.jpg']",Beja,400,Odemira,175347,Boavista dos Pinheiros,"Quinta  à venda em Boavista dos Pinheiros, Odemira | RE/MAX","Antiga quinta confinante com ribeira da Caneja (afluente Rio Mira), junto &agrave; vila de Odemira.
TERRENO c/ 15 ha : v&aacute;rzea utilizada para pl",1937,Não,Não,--,--,0,366,--,--,--
6,122481384-111,122481384-111,False,"{'latitude': 37.7007637, 'longitude': -8.5391436}",-8.5391436,37.7007637,920000.0,920 000 €,13,False,"['listings/12248/6386218/61d532d3-4851-4075-a60d-516ea9984dd7.jpg', 'listings/12248/6386218/d2e5c59e-9507-490d-9c08-4246e0cf7a59.jpg', 'listings/12248/6386218/815c2037-bb7b-434a-bf24-d87a977a1b15.jpg', 'listings/12248/6386218/140c409b-7152-4937-a71d-f481dded4335.jpg', 'listings/12248/6386218/634c3a34-da6f-43db-b559-d33120aad8a3.jpg', 'listings/12248/6386218/048ed34c-b1a9-4820-a6da-1b061fae9ce3.jpg', 'listings/12248/6386218/cb6c128f-cf20-4218-8d15-2c21404b923d.jpg', 'listings/12248/6386218/16e89943-2b82-425f-8be4-d441643b3b9c.jpg', 'listings/12248/6386218/dd0dbdf3-5051-4b02-a571-6cd21695ac81.jpg', 'listings/12248/6386218/73e7996d-aecd-42a3-86b8-2a0e5f6fd441.jpg', 'listings/12248/6386218/181e07f8-0211-4d8c-9f69-b33e3668f475.jpg', 'listings/12248/6386218/734808a3-2fc5-45d0-b7f0-a2906225efa0.jpg', 'listings/12248/6386218/efcff090-bac5-46a9-afab-59674076f942.jpg', 'listings/12248/6386218/a2d8aa73-d367-4d3e-83fd-503445d70ef2.jpg', 'listings/12248/6386218/bf278f34-292f-4c27-89ee-b36eba69cddf.jpg', 'listings/12248/6386218/4e00bfb1-f086-499a-9f2b-8de265c38193.jpg', 'listings/12248/6386218/e18f320a-ddcc-49a4-b405-28549b541e74.jpg', 'listings/12248/6386218/5cc0712b-79e6-41a3-ac75-722f33838701.jpg', 'listings/12248/6386218/2170cc0b-7a37-4234-833a-e65bf848dd52.jpg', 'listings/12248/6386218/d1a3c4e0-7ee5-4462-ac19-049bdc21f000.jpg', 'listings/12248/6386218/b60c8265-0f70-455e-ad9c-f9a4e7e33e53.jpg', 'listings/12248/6386218/9b813a13-7afd-4edc-8b6d-da6d94b3a32c.jpg', 'listings/12248/6386218/b79df92f-a19f-4bd0-b3b3-c2ac0e638f0a.jpg', 'listings/12248/6386218/7a41ebcc-9940-4521-8ff2-501644107986.jpg', 'listings/12248/6386218/a635b25d-8b21-486d-b24d-17922148b4a0.jpg', 'listings/12248/6386218/d9282447-f22a-448e-8fb4-554317e15d2d.jpg', 'listings/12248/6386218/583b8785-4c61-4c9d-852b-02965fb85195.jpg', 'listings/12248/6386218/470ee792-021d-4ee8-a735-dfa86065d31f.jpg', 'listings/12248/6386218/4e046345-b9b3-45a6-8093-132c60f9592c.jpg', 'listings/12248/6386218/796f2647-4373-4848-b50c-8b1a5b540261.jpg']",Beja,400,Odemira,139279,Relíquias,"Quinta  à venda em Relíquias, Odemira | RE/MAX","Cubeiros de Cima &eacute; uma propriedade com 155 ha, dos quais 88,3 ha montado de sobro e 60,5 ha de eucaliptos. Tiragem de corti&ccedil;a dois em do",1937,Não,Não,--,--,0,65,65,1 547 204,65
7,122741005-415,122741005-415,False,"{'latitude': 37.5921478271484, 'longitude': -8.74095821380615}",-8.74095821380615,37.5921478271484,1750000.0,1 750 000 €,13,False,"['listings/12274/6387921/3e3020fa-8071-47dc-8d4a-f9039f8afcdb.jpg', 'listings/12274/6387921/3feca47c-6fe0-46a4-a50b-3ba6ffc60cb7.jpg', 'listings/12274/6387921/a2feeca5-ec2a-44a4-a3a4-948c41446473.jpg', 'listings/12274/6387921/8e86bb7d-57ca-4f20-b8dd-0eb0549762c2.jpg', 'listings/12274/6387921/068a9444-3cea-4afa-8a00-d2bc7e715f01.jpg', 'listings/12274/6387921/68a422be-94af-4a48-a07b-f8e5d894fa05.jpg', 'listings/12274/6387921/76ed16b7-9b9e-46df-a0a0-5b9468ecb18f.jpg', 'listings/12274/6387921/21eadf71-1ca4-4f3f-b800-2ef8756b2f37.jpg', 'listings/12274/6387921/1cb6a3f9-e3ca-46e4-baf8-6eeb30fa5ae2.jpg', 'listings/12274/6387921/bb2a0317-46ff-439c-a89d-d4bc799d85e1.jpg', 'listings/12274/6387921/1b30832f-e369-4f2a-bb11-e68add8c3548.jpg', 'listings/12274/6387921/b283c823-3cc2-47b8-a17e-ef285b6c6570.jpg', 'listings/12274/6387921/23fc5647-5ea9-4f02-8692-05a922f6ad1a.jpg', 'listings/12274/6387921/bf946eae-c863-40f2-acb4-646df6af10b5.jpg', 'listings/12274/6387921/5a29231e-decd-492f-848d-0a10914e01ea.jpg', 'listings/12274/6387921/8ab227bf-538d-4ff6-b386-8fe7e2ef926a.jpg', 'listings/12274/6387921/1776ac5c-8b33-4c68-a092-f975b8304d4b.jpg', 'listings/12274/6387921/4269cca9-6a36-4a57-bd04-d201ebf27c0a.jpg', 'listings/12274/6387921/d2e396ad-38ca-45cb-be15-b1b9ebd658f6.jpg', 'listings/12274/6387921/c6508fb5-a737-40e1-a1d2-7aa57ce48766.jpg', 'listings/12274/6387921/167be7ab-90a8-4aec-95fe-d280deb5abea.jpg', 'listings/12274/6387921/e745a66b-18ba-4c29-a0fa-032e65e01765.jpg', 'listings/12274/6387921/bbe7dec8-7fd6-49f5-96a0-0fd58447b19f.jpg', 'listings/12274/6387921/74c9b8e1-f787-4d0b-83b5-d07b3d5e9adc.jpg', 'listings/12274/6387921/9b5bc027-d3c8-4552-96ea-ec5afdd1fe87.jpg', 'listings/12274/6387921/de3e23b0-2142-4a07-a019-42363432b112.jpg', 'listings/12274/6387921/b1ada06d-41ce-4cb8-9c0b-916336d85ff5.jpg', 'listings/12274/6387921/39a63e1f-a271-4b92-9a4f-695637ae307f.jpg', 'listings/12274/6387921/4745ba00-c85a-4586-b2bf-741b7471d86a.jpg', 'listings/12274/6387921/ff7aa88f-2c29-452b-8825-b11b47b48093.jpg', 'listings/12274/6387921/9d014446-a9d6-4b23-ac65-a38d9fae515b.jpg', 'listings/12274/6387921/82359d08-aa2f-408c-8bbc-2ce0dbb51ab2.jpg', 'listings/12274/6387921/eef96f90-c6d3-49dd-8bbc-5bbbe84f1b0d.jpg', 'listings/12274/6387921/408866bd-5e11-4c67-aa50-ba11f44a3690.jpg', 'listings/12274/6387921/7031276a-9c38-4bc7-bd3c-1f1111523d12.jpg', 'listings/12274/6387921/3ea44532-574c-4938-9b9f-e28deddbbd51.jpg', 'listings/12274/6387921/4b9379fc-a0c9-45a0-ae9f-e9f7a0b8fb69.jpg', 'listings/12274/6387921/29b840eb-5a9f-4ed8-b393-e519e81fca61.jpg', 'listings/12274/6387921/d4e3fe42-319d-4d57-9cbd-d1f69cff2696.jpg', 'listings/12274/6387921/75017e59-7d91-44a9-85ba-2b328f07ea08.jpg', 'listings/12274/6387921/f3e143ef-697f-4098-9c9f-fd9bc3ddf443.jpg', 'listings/12274/6387921/62bac2fa-df90-447e-9445-9e07ef9d3604.jpg', 'listings/12274/6387921/41e26378-5a8b-4c42-a907-7d971344b65a.jpg', 'listings/12274/6387921/555961cf-6593-4642-ae9d-c3359e7973b6.jpg', 'listings/12274/6387921/a3aa0df9-9abc-4927-a6a5-fb3b46e572c1.jpg', 'listings/12274/6387921/99369f1e-b03f-4ca0-97e9-ac857272b254.jpg', 'listings/12274/6387921/4ca94126-e816-485b-8d08-61c425793b77.jpg', 'listings/12274/6387921/d0aa3c04-7f32-40d7-bf92-46d8165e4e49.jpg', 'listings/12274/6387921/b0d28f21-a5e3-46ba-90d2-20572d3ea6fd.jpg', 'listings/12274/6387921/04987f19-9057-4f2d-b9cc-db8cd994a3dc.jpg']",Beja,400,Odemira,139284,São Teotónio,"Quinta  à venda em São Teotónio, Odemira | RE/MAX","
MAGN&Iacute;FICA HERDADE COM 74 ha. SITUADA A 4 Km DO MAR
COMPOSTA POR 45 ha. DE PINHEIRO MANSO PLANTADOS EM 1994 E QUE PRODUZEM UM RENDIMENTO ANUAL
",1937,Não,Não,--,--,--,77,--,747 150,--
